track_id,track_name,predicted_label,predicted_probabilities,prob_0,prob_1,prob_2,prob_3,prob_4,weighted_probabilities,true_label,playcount,artist_name
TRARTEH128F423DBC1,15 Step,4,"[0.031001246, 0.12928426, 0.17718337, 0.2307994, 0.43173167]",0.031001246,0.12928426,0.17718337,0.2307994,0.43173167,2.902976,4,61.0,Radiohead
TRUIEBY128F422AE2C,Burn the Remembrance,0,"[0.4240183, 0.16759317, 0.15681973, 0.15532322, 0.09624557]",0.4240183,0.16759317,0.15681973,0.15532322,0.09624557,1.3321846,2,14.0,Katatonia
TRPOSKG128F9335F6A,Offline P.K.,1,"[0.027581532, 0.31603423, 0.16905075, 0.302418, 0.18491535]",0.027581532,0.31603423,0.16905075,0.302418,0.18491535,2.3010511,2,20.0,Pinback
TRLLHPH128F14B137B,Insensatez,0,"[0.630518, 0.12632108, 0.09521713, 0.10244669, 0.0454971]",0.630518,0.12632108,0.09521713,0.10244669,0.0454971,0.80608386,2,16.0,Antônio Carlos Jobim
TRWCEKE128F93191BE,Who Knows Who Cares,1,"[0.051557355, 0.33230433, 0.18186952, 0.21052392, 0.22374481]",0.051557355,0.33230433,0.18186952,0.21052392,0.22374481,2.2225943,2,17.0,Local Natives
TRYVVCW128F429DB85,Tranquilize,2,"[0.025409041, 0.22686218, 0.46113405, 0.20189694, 0.08469779]",0.025409041,0.22686218,0.46113405,0.20189694,0.08469779,2.0936122,3,29.0,The Killers
TROVQKM128F9316E59,Abode,0,"[0.4415263, 0.17968139, 0.14301196, 0.1560759, 0.07970446]",0.4415263,0.17968139,0.14301196,0.1560759,0.07970446,1.2527509,0,6.0,Azam Ali
TRWCVWH128F4284EE5,Piano & I,0,"[0.5368728, 0.11241861, 0.13459346, 0.06773455, 0.14838062]",0.5368728,0.11241861,0.13459346,0.06773455,0.14838062,1.1783316,0,3.0,Alicia Keys
TRAAJJW128F4298683,You Are The Only One I Love,0,"[0.35540104, 0.15102015, 0.17849404, 0.21634363, 0.09874108]",0.35540104,0.15102015,0.17849404,0.21634363,0.09874108,1.5520035,1,9.0,Jaymay
TRFVGBW128F14856CA,Barfly,0,"[0.35257143, 0.13480008, 0.16371995, 0.21239802, 0.13651057]",0.35257143,0.13480008,0.16371995,0.21239802,0.13651057,1.6454763,3,35.0,Ray LaMontagne
TRTEAGP128F14580B3,Never Before,1,"[0.027827375, 0.44525513, 0.2788855, 0.17285746, 0.075174525]",0.027827375,0.44525513,0.2788855,0.17285746,0.075174525,1.8222966,3,37.0,Deep Purple
TRIVUMW128F425980E,Some Lessons,0,"[0.45379156, 0.21939965, 0.10938636, 0.115606084, 0.10181645]",0.45379156,0.21939965,0.10938636,0.115606084,0.10181645,1.1922565,0,3.0,Melody Gardot
TRYVUYF12903D00D8F,Addicted!,2,"[0.26187146, 0.24471398, 0.31208608, 0.11333766, 0.06799087]",0.26187146,0.24471398,0.31208608,0.11333766,0.06799087,1.4808625,0,4.0,Devin Townsend Project
TRPBGJR128F92FA7FE,Welcome To Heartbreak,0,"[0.40565947, 0.15507987, 0.12207388, 0.17252523, 0.14466158]",0.40565947,0.15507987,0.12207388,0.17252523,0.14466158,1.4954495,3,23.0,Kanye West
TRQNAFR128F4246890,The Dark Side of the Frog,0,"[0.29619363, 0.16559938, 0.11310608, 0.17467949, 0.25042143]",0.29619363,0.16559938,0.11310608,0.17467949,0.25042143,1.9175358,2,17.0,Modeselektor
TRSSUEJ128F4295E1A,Just Missed the Train,0,"[0.5156585, 0.14226374, 0.14021131, 0.15874168, 0.043124665]",0.5156585,0.14226374,0.14021131,0.15874168,0.043124665,1.0714101,0,2.0,Kelly Clarkson
TRTQMUK128F931A643,Cosmo Retro Intro Outro,0,"[0.2440762, 0.23661886, 0.14795503, 0.18691757, 0.18443236]",0.2440762,0.23661886,0.14795503,0.18691757,0.18443236,1.8310112,1,13.0,Amon Tobin
TRLDUCS128F14979BF,Spectacular Views,2,"[0.036211304, 0.2565643, 0.29614115, 0.24259008, 0.1684932]",0.036211304,0.2565643,0.29614115,0.24259008,0.1684932,2.2505896,1,12.0,Rilo Kiley
TRTKCZK128F92E973D,While The Cold Winter Waiting,2,"[0.23668954, 0.1846454, 0.23790583, 0.14444277, 0.19631647]",0.23668954,0.1846454,0.23790583,0.14444277,0.19631647,1.8790512,1,10.0,Trentemøller
TRAGMVF128F147E68D,These Colours Don't Run,0,"[0.6586558, 0.08907903, 0.081471995, 0.082663424, 0.088129684]",0.6586558,0.08907903,0.081471995,0.082663424,0.088129684,0.852532,0,7.0,Iron Maiden
TRVNFDY128F92F5AAE,Ban The Tube Top,0,"[0.5826341, 0.17500265, 0.104463585, 0.091757394, 0.046142165]",0.5826341,0.17500265,0.104463585,0.091757394,0.046142165,0.8437706,0,5.0,Reel Big Fish
TRSRBSU128F425FD83,Apollo-Gize,1,"[0.21459521, 0.31453004, 0.1561489, 0.17223878, 0.14248703]",0.21459521,0.31453004,0.1561489,0.17223878,0.14248703,1.7134924,0,7.0,Digitalism
TRDSPFR128F1468D94,Silent Warrior,4,"[0.15697552, 0.078234635, 0.065044664, 0.06946068, 0.6302845]",0.15697552,0.078234635,0.065044664,0.06946068,0.6302845,2.937844,4,175.0,Enigma
TRCDWTE128F9345FE9,Doubletalk Gets Through to You,3,"[0.20329413, 0.19047682, 0.14256641, 0.34364578, 0.12001688]",0.20329413,0.19047682,0.14256641,0.34364578,0.12001688,1.9866145,3,27.0,Xploding Plastix
TRUVADQ128F4281CFC,Les OS,3,"[0.024872113, 0.17003028, 0.21251403, 0.38683444, 0.20574914]",0.024872113,0.17003028,0.21251403,0.38683444,0.20574914,2.5785582,2,19.0,The Unicorns
TRJIIBZ128F148D69A,Away From Me,3,"[0.030626792, 0.28503516, 0.23335727, 0.34354004, 0.107440785]",0.030626792,0.28503516,0.23335727,0.34354004,0.107440785,2.212133,1,12.0,Puddle of Mudd
TRWFRIS128F42B3232,Maxine's Interlude,0,"[0.4706635, 0.22144996, 0.115244776, 0.080539964, 0.11210177]",0.4706635,0.22144996,0.115244776,0.080539964,0.11210177,1.1419665,0,4.0,John Legend
TRYXAQC128F92C5A77,Shadows of Ourselves,2,"[0.21126375, 0.15861446, 0.24950875, 0.20739247, 0.17322066]",0.21126375,0.15861446,0.24950875,0.20739247,0.17322066,1.9726921,3,40.0,Thievery Corporation
TRYYVMG12903CA9B0E,111,0,"[0.35387453, 0.13206123, 0.11868569, 0.24434566, 0.15103291]",0.35387453,0.13206123,0.11868569,0.24434566,0.15103291,1.7066014,1,9.0,Ochre
TRFTAON128F1481E64,Deixa O Menino Jogar,0,"[0.6113188, 0.17004116, 0.10764529, 0.049808767, 0.06118592]",0.6113188,0.17004116,0.10764529,0.049808767,0.06118592,0.7795017,0,6.0,Natiruts
TRBHSCI128F92E3887,Giver,1,"[0.032556243, 0.2928121, 0.225028, 0.25976673, 0.189837]",0.032556243,0.2928121,0.225028,0.25976673,0.189837,2.2815163,2,15.0,Patrick Watson
TRXNZTU12903CC6816,Drain the Blood,2,"[0.026325164, 0.25541085, 0.35432208, 0.26666012, 0.097281724]",0.026325164,0.25541085,0.35432208,0.26666012,0.097281724,2.1531625,1,11.0,The Rural Alberta Advantage
TRGHUXQ128E0792073,Slutgarden,0,"[0.5359495, 0.14647916, 0.11920394, 0.13520724, 0.063160084]",0.5359495,0.14647916,0.11920394,0.13520724,0.063160084,1.0431491,3,23.0,Marilyn Manson
TRFTAAY128E0781591,Hot Fudge,0,"[0.74931794, 0.07672017, 0.048438646, 0.07895374, 0.04656956]",0.74931794,0.07672017,0.048438646,0.07895374,0.04656956,0.5967369,0,5.0,Robbie Williams
TRZGMJS128F931AF33,Theme Reprise,0,"[0.34278122, 0.2327027, 0.10715507, 0.16092862, 0.15643229]",0.34278122,0.2327027,0.10715507,0.16092862,0.15643229,1.5555279,3,44.0,The Cinematic Orchestra
TRIIALE128F92CD1BE,Knuddelmaus,4,"[0.15672438, 0.17491673, 0.18806677, 0.17845066, 0.3018415]",0.15672438,0.17491673,0.18806677,0.17845066,0.3018415,2.2937682,4,82.0,Ulrich Schnauss
