track_id,track_name,predicted_label,predicted_probabilities,prob_0,prob_1,prob_2,prob_3,prob_4,weighted_probabilities,true_label,playcount,artist_name
TRRIURM128F147B2BB,Homebird,2,"[0.04000321, 0.30114105, 0.45461324, 0.1514206, 0.052821912]",0.04000321,0.30114105,0.45461324,0.1514206,0.052821912,1.875917,2,14.0,Foy Vance
TRJCMTT128F42723B1,The Flower Duet,0,"[0.46246165, 0.11501735, 0.17759186, 0.14146385, 0.10346536]",0.46246165,0.11501735,0.17759186,0.14146385,0.10346536,1.308454,0,6.0,Charlotte Church
TRSGIYX128F149F01F,Medicating,1,"[0.034050427, 0.66645277, 0.123724714, 0.12742187, 0.048350256]",0.034050427,0.66645277,0.123724714,0.12742187,0.048350256,1.4895688,1,11.0,Boys Night Out
TRDCUZB128F4267347,Wütend Genug,0,"[0.5984959, 0.100552045, 0.09353858, 0.1513725, 0.056040943]",0.5984959,0.100552045,0.09353858,0.1513725,0.056040943,0.96591055,0,2.0,Wir sind Helden
TRGKLBT128F427F304,Forever Love (Digame),2,"[0.28929502, 0.1699259, 0.35724947, 0.118265785, 0.06526392]",0.28929502,0.1699259,0.35724947,0.118265785,0.06526392,1.5002779,1,13.0,Anna Nalick
TRBGCWK12903CB52E7,Epoca,0,"[0.4685099, 0.24382922, 0.09244141, 0.139031, 0.05618848]",0.4685099,0.24382922,0.09244141,0.139031,0.05618848,1.070559,0,5.0,Gotan Project
TRWFRIS128F42B3232,Maxine's Interlude,0,"[0.5045392, 0.12387745, 0.14815342, 0.1845235, 0.038906466]",0.5045392,0.12387745,0.14815342,0.1845235,0.038906466,1.1293807,2,14.0,John Legend
TRBZWKW128F934C617,Psychological Immorality,0,"[0.49788293, 0.12791783, 0.1921874, 0.13993049, 0.0420814]",0.49788293,0.12791783,0.1921874,0.13993049,0.0420814,1.1004097,0,5.0,Job for a Cowboy
TRUESII12903D051C5,The Drying of the Lawns,4,"[0.18148449, 0.120638646, 0.09136996, 0.10655218, 0.49995482]",0.18148449,0.120638646,0.09136996,0.10655218,0.49995482,2.6228542,4,79.0,The Tallest Man on Earth
TROVSNM128F9325D18,This Is What,1,"[0.03819249, 0.53976375, 0.13120013, 0.24845333, 0.042390373]",0.03819249,0.53976375,0.13120013,0.24845333,0.042390373,1.7170855,1,11.0,Emigrate
TRLJJCV128F4281A51,Lifesaver,2,"[0.27612123, 0.14521149, 0.28033262, 0.14972693, 0.14860779]",0.27612123,0.14521149,0.28033262,0.14972693,0.14860779,1.7494886,0,3.0,Guru
TRZKHEE128F4234779,The Vanishing,2,"[0.042749908, 0.22820564, 0.49867398, 0.17545165, 0.054918915]",0.042749908,0.22820564,0.49867398,0.17545165,0.054918915,1.9715842,1,11.0,Stars
TROMNMH128F1459DF2,Almost Doesn't Count,0,"[0.80888414, 0.05330435, 0.074853875, 0.0381148, 0.02484285]",0.80888414,0.05330435,0.074853875,0.0381148,0.02484285,0.4167279,0,7.0,Brandy
TRUIXBK12903CDBF15,Sunshine Highway,1,"[0.3419563, 0.37101012, 0.12250047, 0.11536102, 0.049172]",0.3419563,0.37101012,0.12250047,0.11536102,0.049172,1.1587821,3,26.0,Dropkick Murphys
TRTNIGY128F148EF48,Hazey Jane II,3,"[0.25515842, 0.122675836, 0.10953246, 0.27209997, 0.24053337]",0.25515842,0.122675836,0.10953246,0.27209997,0.24053337,2.1201742,4,53.0,Nick Drake
TRISMIH128F428EFF1,It's Getting Boring By The Sea,1,"[0.04245172, 0.43688414, 0.30740452, 0.15916139, 0.05409827]",0.04245172,0.43688414,0.30740452,0.15916139,0.05409827,1.7455705,1,13.0,Blood Red Shoes
TRGSHFQ128F42AD76A,Bullet And A Target,1,"[0.033158753, 0.6780163, 0.17098211, 0.07873123, 0.039111484]",0.033158753,0.6780163,0.17098211,0.07873123,0.039111484,1.4126202,2,15.0,Citizen Cope
TRXVQAJ128F9316B65,Untangle,0,"[0.55147976, 0.09564286, 0.05603292, 0.19504601, 0.10179853]",0.55147976,0.09564286,0.05603292,0.19504601,0.10179853,1.2000408,0,5.0,Four Tet
TRNNTLI128F93051BC,Lady of the Moon,0,"[0.38845035, 0.12279844, 0.12825043, 0.11672854, 0.24377221]",0.38845035,0.12279844,0.12825043,0.11672854,0.24377221,1.7045738,0,7.0,2002
TRAJSQT128EF34334B,Bring Down Like I,0,"[0.3909585, 0.1464312, 0.1333801, 0.26139015, 0.06783995]",0.3909585,0.1464312,0.1333801,0.26139015,0.06783995,1.4687216,3,32.0,Anna Ternheim
TRUHUNN128F92E58B5,Hard Sun,2,"[0.030624341, 0.3028559, 0.32218227, 0.28873324, 0.055604216]",0.030624341,0.3028559,0.32218227,0.28873324,0.055604216,2.035837,3,28.0,Eddie Vedder
TRRZPVV128F4292225,The Rip,4,"[0.32905063, 0.07815803, 0.14363801, 0.0775475, 0.3716058]",0.32905063,0.07815803,0.14363801,0.0775475,0.3716058,2.0844998,0,5.0,Portishead
TRTOUJZ128F147FCB8,Something Happened on the Way to Heaven,0,"[0.405373, 0.15161134, 0.24108188, 0.15408376, 0.047850017]",0.405373,0.15161134,0.24108188,0.15408376,0.047850017,1.2874265,0,6.0,Phil Collins
TRLJGPC128F426EA0A,Snow On The Sahara,0,"[0.5814689, 0.10347611, 0.124218926, 0.12991826, 0.060917795]",0.5814689,0.10347611,0.124218926,0.12991826,0.060917795,0.9853399,0,2.0,Anggun
TRMFONA128F92F91AD,Needle in the Hay,1,"[0.042833198, 0.31345347, 0.26672503, 0.26488647, 0.112101786]",0.042833198,0.31345347,0.26672503,0.26488647,0.112101786,2.08997,4,56.0,Elliott Smith
TRDAVOG128F93049AB,The Dreaming Tree,1,"[0.14713974, 0.6261741, 0.11389263, 0.08090485, 0.03188867]",0.14713974,0.6261741,0.11389263,0.08090485,0.03188867,1.2242285,0,5.0,Dave Matthews Band
TRPWFQZ128F92EFBA7,Down to the River to Pray,0,"[0.27052784, 0.2465668, 0.24353103, 0.13415313, 0.105221234]",0.27052784,0.2465668,0.24353103,0.13415313,0.105221234,1.5569732,2,14.0,Alison Krauss
TRMKHYJ128F931117D,The Walls Are Coming Down,1,"[0.039424066, 0.55356866, 0.25451404, 0.08467477, 0.06781854]",0.039424066,0.55356866,0.25451404,0.08467477,0.06781854,1.5878952,2,15.0,Fanfarlo
TRXQSDD128F423B614,"100 Days, 100 Nights",3,"[0.18683495, 0.24831145, 0.19438009, 0.28275985, 0.08771365]",0.18683495,0.24831145,0.19438009,0.28275985,0.08771365,1.8362057,0,6.0,Sharon Jones and the Dap-Kings
TRCXVSI128F92D3192,No Dice,2,"[0.036379438, 0.26524252, 0.42723414, 0.22798719, 0.04315676]",0.036379438,0.26524252,0.42723414,0.22798719,0.04315676,1.9762994,2,17.0,Beirut
TRLUROI128F92FFBFD,When Am I Going To Make A Living,0,"[0.45077893, 0.13151515, 0.27103505, 0.08812074, 0.058550138]",0.45077893,0.13151515,0.27103505,0.08812074,0.058550138,1.172148,2,17.0,Sade
TROGOTM128F92F80D5,Start Shootin',0,"[0.60783744, 0.1522939, 0.111012794, 0.08612925, 0.042726606]",0.60783744,0.1522939,0.111012794,0.08612925,0.042726606,0.80361366,0,5.0,Little People
TRMFAWD128F932B11D,Coming Up Easy,0,"[0.40322614, 0.14761496, 0.22873652, 0.16910408, 0.0513183]",0.40322614,0.14761496,0.22873652,0.16910408,0.0513183,1.3176734,0,5.0,Paolo Nutini
TRDYKQU12903C952DC,Marmol,0,"[0.37383366, 0.13414435, 0.10928684, 0.28787604, 0.09485918]",0.37383366,0.13414435,0.10928684,0.28787604,0.09485918,1.5957829,0,5.0,Murcof
TRGTEVO128F146A469,Endless Quest,0,"[0.47788656, 0.14127725, 0.2072239, 0.12999743, 0.043614887]",0.47788656,0.14127725,0.2072239,0.12999743,0.043614887,1.1201769,2,14.0,Enigma
TRGDOAF12903CB80D9,Everything's Right,0,"[0.43174863, 0.12863107, 0.17082681, 0.094365634, 0.17442785]",0.43174863,0.12863107,0.17082681,0.094365634,0.17442785,1.451093,2,15.0,Matt Wertz
TRNYILG12903CDE93B,Your Heart Is As Black As Night,4,"[0.10234077, 0.060144555, 0.06474655, 0.030356307, 0.7424118]",0.10234077,0.060144555,0.06474655,0.030356307,0.7424118,3.2503538,4,854.0,Melody Gardot
TRCKSNJ12903CCC3D2,No Cocaine,0,"[0.7267355, 0.10490195, 0.053309385, 0.071558475, 0.043494746]",0.7267355,0.10490195,0.053309385,0.071558475,0.043494746,0.60017514,0,4.0,Alborosie
TRMGGGR128F42889D4,We're Going To Be Friends,3,"[0.2243709, 0.18756092, 0.21067823, 0.25254905, 0.12484088]",0.2243709,0.18756092,0.21067823,0.25254905,0.12484088,1.865928,3,24.0,Jack Johnson
TRFGYZI128F4243BFF,En Algún Lugar,0,"[0.4706843, 0.14197831, 0.101226665, 0.24175389, 0.044356853]",0.4706843,0.14197831,0.101226665,0.24175389,0.044356853,1.2471207,0,5.0,Duncan Dhu
TRWDUUK128F1453ABD,Athair Ar Neamh,0,"[0.42800778, 0.14157389, 0.16249804, 0.13431047, 0.1336098]",0.42800778,0.14157389,0.16249804,0.13431047,0.1336098,1.4039406,4,133.0,Enya
TRANRUZ128F934BBE7,Trains and Winter Rains,0,"[0.36129302, 0.22989929, 0.13619035, 0.08925451, 0.18336292]",0.36129302,0.22989929,0.13619035,0.08925451,0.18336292,1.5034952,4,99.0,Enya
TRMFXAY128F92F27DF,My One And Only Thrill,4,"[0.0761018, 0.056551505, 0.09235207, 0.023863606, 0.751131]",0.0761018,0.056551505,0.09235207,0.023863606,0.751131,3.3173704,4,930.0,Melody Gardot
TRPDXOE128F92E7476,Jealous Of The Moon,0,"[0.48445573, 0.13831852, 0.13744031, 0.12478373, 0.11500171]",0.48445573,0.13831852,0.13744031,0.12478373,0.11500171,1.2475572,0,6.0,Nickel Creek
TRYNNQG128F421CEAD,From Gagarin's Point Of View,0,"[0.44080228, 0.09920443, 0.17966087, 0.19008909, 0.09024328]",0.44080228,0.09920443,0.17966087,0.19008909,0.09024328,1.3897666,0,4.0,Esbjörn Svensson Trio
TRJOZKO128E0798848,Uhn Tiss Uhn Tiss Uhn Tiss,2,"[0.020023495, 0.44823834, 0.45892918, 0.047432568, 0.025376363]",0.020023495,0.44823834,0.45892918,0.047432568,0.025376363,1.6098999,1,12.0,Bloodhound Gang
TRSKFAW128F931B4A0,The Boy Who Wouldn't Hoe Corn,0,"[0.49449834, 0.09956359, 0.13458714, 0.20365527, 0.06769555]",0.49449834,0.09956359,0.13458714,0.20365527,0.06769555,1.2504859,1,11.0,Alison Krauss & Union Station
TRQZTFQ128F14857CB,Dancing With Mephisto,2,"[0.2333142, 0.23568243, 0.29371566, 0.12353729, 0.113750376]",0.2333142,0.23568243,0.29371566,0.12353729,0.113750376,1.648727,3,24.0,Enigma
TRNGYJH128F931B4CF,Lifeboats,1,"[0.050486192, 0.45497134, 0.30714074, 0.10504334, 0.08235843]",0.050486192,0.45497134,0.30714074,0.10504334,0.08235843,1.7138165,2,15.0,Snow Patrol
TRDSPFR128F1468D94,Silent Warrior,0,"[0.38387933, 0.1743866, 0.23084721, 0.122067034, 0.08881983]",0.38387933,0.1743866,0.23084721,0.122067034,0.08881983,1.3575615,3,32.0,Enigma
TRPGMWX128F423710A,The Harder Ships of the World,0,"[0.43988064, 0.18451147, 0.1448912, 0.12984966, 0.10086704]",0.43988064,0.18451147,0.1448912,0.12984966,0.10086704,1.267311,1,10.0,Keren Ann
TRBCIJB128F428E529,Pause,2,"[0.33603176, 0.11210843, 0.360277, 0.11333037, 0.07825248]",0.33603176,0.11210843,0.360277,0.11333037,0.07825248,1.4856634,1,12.0,Pitbull
TRBRJGV128F429013D,Harvester Of Hearts,1,"[0.047039688, 0.46125627, 0.20689598, 0.2090197, 0.07578833]",0.047039688,0.46125627,0.20689598,0.2090197,0.07578833,1.8052607,4,62.0,Rufus Wainwright
TRUTIIY12903CD945B,A Sea Chanty Of Sorts,4,"[0.05501806, 0.111664146, 0.25922522, 0.23169886, 0.34239367]",0.05501806,0.111664146,0.25922522,0.23169886,0.34239367,2.6947856,2,15.0,Margot & the Nuclear So and So's
TROYKCI128F1468D95,The Dream of the Dolphin,0,"[0.27936327, 0.1094458, 0.16885252, 0.17930838, 0.26303008]",0.27936327,0.1094458,0.16885252,0.17930838,0.26303008,2.0371962,3,37.0,Enigma
TRDIRFQ128F93382DF,Mightiest of Guns,0,"[0.47709548, 0.14937483, 0.11992111, 0.13171035, 0.121898144]",0.47709548,0.14937483,0.11992111,0.13171035,0.121898144,1.2719407,0,4.0,A.A. Bondy
TRTYADI128E0783821,Our Shangri-La,2,"[0.0301649, 0.22099206, 0.54937047, 0.1178528, 0.08161982]",0.0301649,0.22099206,0.54937047,0.1178528,0.08161982,1.9997708,2,16.0,Mark Knopfler
TRSZEER128F9311121,I'm a Pilot,1,"[0.046087015, 0.4357102, 0.3047734, 0.11528927, 0.09814007]",0.046087015,0.4357102,0.3047734,0.11528927,0.09814007,1.783685,3,26.0,Fanfarlo
TRASUJG128F92D6316,I'm Still Breathing,0,"[0.53331625, 0.16890414, 0.13259636, 0.11783773, 0.047345523]",0.53331625,0.16890414,0.13259636,0.11783773,0.047345523,0.97699213,3,32.0,Katy Perry
TRPBGJR128F92FA7FE,Welcome To Heartbreak,0,"[0.62763315, 0.1273308, 0.100528456, 0.104228586, 0.04027895]",0.62763315,0.1273308,0.100528456,0.104228586,0.04027895,0.80218923,0,4.0,Kanye West
TRORLCG128EF3439DA,Such A Lonely Soul,0,"[0.30329004, 0.17135729, 0.203895, 0.2420697, 0.07938793]",0.30329004,0.17135729,0.203895,0.2420697,0.07938793,1.6229081,2,15.0,Anna Ternheim
TROVYRQ128F425FF58,Soundso,0,"[0.5276422, 0.2489648, 0.10986946, 0.083620995, 0.029902577]",0.5276422,0.2489648,0.10986946,0.083620995,0.029902577,0.839177,0,2.0,Wir sind Helden
TRHAROJ128F9326578,Shiverman,0,"[0.5143688, 0.12580512, 0.15844615, 0.16102931, 0.040350597]",0.5143688,0.12580512,0.15844615,0.16102931,0.040350597,1.0871876,2,15.0,Fat Freddy's Drop
TRRSXCR128F42918AB,Knights,2,"[0.03832894, 0.109356225, 0.5735452, 0.22080189, 0.05796776]",0.03832894,0.109356225,0.5735452,0.22080189,0.05796776,2.1507235,2,16.0,Crystal Castles
TRZOAYC128F92F1B4B,One Toy Soldier,4,"[0.14514938, 0.041282397, 0.04371786, 0.054648336, 0.7152021]",0.14514938,0.041282397,0.04371786,0.054648336,0.7152021,3.1534715,4,64.0,Enya
TRYIOWV128F92DE2D1,When The Night Comes,2,"[0.044990472, 0.33076602, 0.44688448, 0.10434389, 0.07301514]",0.044990472,0.33076602,0.44688448,0.10434389,0.07301514,1.8296273,2,14.0,Joe Cocker
